source_figure,source_panel,source_file,grain,plot_role,row_order,metric_order,metric,metric_label,value,value_pct,ci95_low_pct,ci95_high_pct,ci95_halfwidth_pct,full_pass,denominator,count_label,n_points,runs,suite,suite_label,family,family_label,tier,tier_label,model_tier,model_group,model,model_label,model_order,input_source,denominator_policy,data_scope,notes
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,2,formal_mean,Scenario-level conformance,0.0,0.0,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,3,stepwise_mean,Step-level progress,0.079,7.9,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,2,formal_mean,Scenario-level conformance,0.08363636363636363,8.363636363636363,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,3,stepwise_mean,Step-level progress,0.1973233336307499,19.73233336307499,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,2,formal_mean,Scenario-level conformance,0.0,0.0,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,3,stepwise_mean,Step-level progress,0.06373002017092066,6.373002017092066,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,2,formal_mean,Scenario-level conformance,0.030841121495327094,3.0841121495327095,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,3,stepwise_mean,Step-level progress,0.2270244143366927,22.70244143366927,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,2,formal_mean,Scenario-level conformance,0.0,0.0,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,3,stepwise_mean,Step-level progress,0.04648126355612774,4.648126355612774,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,2,formal_mean,Scenario-level conformance,0.01512605042016806,1.512605042016806,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,3,stepwise_mean,Step-level progress,0.12204425709677806,12.204425709677807,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,2,formal_mean,Scenario-level conformance,0.00036900369003690003,0.03690036900369,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,3,3,stepwise_mean,Step-level progress,0.07104499137405326,7.104499137405326,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,T,Turbo,gpt54_mini,GPT-5.4 mini,3.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.758,75.8,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.848,84.8,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.6236842105263157,62.368421052631575,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.6844306789701526,68.44306789701527,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.6965116279069767,69.65116279069767,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.7269580268682525,72.69580268682525,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.3895348837209302,38.95348837209302,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.6182102377596564,61.82102377596564,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.679,67.9,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.752,75.2,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.5060240963855421,50.602409638554214,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.6180354752342704,61.803547523427035,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,A,Tier A Consumer,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.6659999999999999,66.6,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.782,78.2,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.7355371900826446,73.55371900826447,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.7868678669815033,78.68678669815033,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.16756756756756755,16.756756756756754,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.4005211380211381,40.05211380211381,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.3008928571428572,30.08928571428572,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.39843572845804986,39.843572845804985,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.898,89.8,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.921,92.10000000000001,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.66,66.0,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.8076134028650774,80.76134028650775,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,B,Tier B Operational,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.6974358974358974,69.74358974358974,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.7989171821854749,79.8917182185475,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.1644859813084112,16.44859813084112,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.40033283721327545,40.03328372132754,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.6024154589371981,60.2415458937198,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.6763577335486969,67.63577335486968,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.3739495798319328,37.39495798319328,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.5480928271486848,54.80928271486848,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,C,Tier C Regulated,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,2,formal_mean,Scenario-level conformance,0.2859778597785978,28.59778597785978,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,4,3,stepwise_mean,Step-level progress,0.45283576274488924,45.28357627448892,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,D,Tier D Release-stage,T,Turbo,claude_sonnet46,Claude Sonnet 4.6,4.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.34,34.0,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.481,48.1,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.6921052631578947,69.21052631578947,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.7588039701526543,75.88039701526543,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.6581395348837209,65.81395348837209,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.7342589220325199,73.42589220325199,,,,,10.0,,,10.0,freshcart_market,FreshCart Market,Grocery,Grocery,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.4220930232558139,42.20930232558139,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.5165109777173731,51.65109777173731,,,,,10.0,,,10.0,homefix_hub,HomeFix Hub,Home Services,Home Services,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.6990000000000001,69.9,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.731,73.1,,,,,10.0,,,10.0,media_campaign_launch_desk,Media Campaign Launch Desk,Media Campaign,Media Campaign,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.17349397590361446,17.349397590361445,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.37204962707974754,37.20496270797475,,,,,10.0,,,10.0,stayflow_concierge,StayFlow Concierge,Travel,Travel,A,Tier A Consumer,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.716,71.6,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,3,stepwise_mean,Step-level progress,0.8490000000000001,84.9,,,,,10.0,,,10.0,campus_registrar_command,Campus Registrar Command,Campus Registrar,Campus Registrar,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,evaluation_report,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
figure_model_capability,progress by capability,figures/main_or_appendix/figure_model_capability.pdf,family_tier_model,small_point,5,2,formal_mean,Scenario-level conformance,0.4016528925619835,40.16528925619835,,,,,10.0,,,10.0,clinic_shift_command,Clinic Shift Command,Clinical Command,Clinical Command,B,Tier B Operational,T,Turbo,gemini_flash_latest,Gemini 3.1 Flash,5.0,raw_runs.csv,planned denominator per family-tier-model is at least 10,available per-model rollups from raw traces and explicit per-model reports,
